goal_x|goal_y|goal_angle|robot_id||
100|100|0|1||
robot_x|robot_y|distance_to_goal|robot_angle|angle_difference|step
178|120|80|187|-22|1
178|120|80|187|-22|1
178|118|80|184|0|1
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
178|118|80|184|0|2
175|117|76|188|-21|2
175|117|76|188|-21|1
180|119|82|171|0|1
180|119|82|171|0|2
180|119|82|171|0|2
180|119|82|171|0|2
180|119|82|171|0|2
180|119|82|171|0|2
180|119|82|171|0|2
177|118|79|182|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
179|120|81|180|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|117|78|184|0|2
177|118|79|187|-21|2
177|118|79|187|-21|1
175|120|77|186|-21|1
179|116|80|199|-31|1
178|118|80|159|0|1
177|123|80|194|-31|2
177|123|80|194|-31|1
178|121|80|185|-21|1
178|122|81|185|-21|1
178|118|80|170|0|1
178|121|80|175|0|2
180|118|82|195|-28|2
180|118|82|195|-28|1
178|116|79|158|0|1
181|115|82|190|-21|2
179|119|81|175|0|1
177|118|79|196|-30|2
177|118|79|196|-30|1
179|118|81|170|0|1
179|118|81|170|0|2
179|118|81|170|0|2
179|118|81|170|0|2
176|118|78|199|-33|1
177|120|79|174|0|1
178|121|80|184|0|2
178|121|80|184|0|2
178|121|80|184|0|2
178|121|80|184|0|2
178|121|80|184|0|2
176|119|78|200|-35|1
180|116|81|189|-21|1
178|119|80|180|0|1
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
177|112|77|208|-37|1
178|122|81|169|0|1
178|122|81|162|0|2
178|122|81|162|0|2
178|122|81|162|0|2
178|122|81|162|0|2
178|122|81|162|0|2
178|122|81|162|0|2
178|122|81|162|0|2
178|122|81|162|0|2
179|118|81|190|-23|2
179|118|81|190|-23|1
179|121|81|167|0|1
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
179|121|81|167|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|119|80|180|0|2
178|120|80|184|0|2
179|118|81|177|0|2
178|118|80|172|0|2
178|120|80|172|0|2
179|118|81|182|0|2
179|118|81|182|0|2
179|118|81|182|0|2
179|118|81|182|0|2
179|118|81|182|0|2
179|118|81|182|0|2
179|120|81|182|0|2
179|120|81|182|0|2
179|120|81|182|0|2
179|120|81|182|0|2
179|120|81|182|0|2
179|120|81|182|0|2
179|119|81|191|-25|1
179|121|81|186|-21|1
179|124|82|198|-35|1
179|119|81|177|0|1
178|121|80|174|0|2
179|119|81|177|0|2
180|117|81|198|-30|2
180|117|81|198|-30|1
178|119|80|171|0|1
178|119|80|171|0|2
