goal_x|goal_y|goal_angle|robot_id||
100|100|0|1||
robot_x|robot_y|distance_to_goal|robot_angle|angle_difference|step
250|169|165|138|0|1
249|169|164|153|0|2
249|168|163|151|0|2
249|169|164|146|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
249|168|163|153|0|2
248|169|163|140|0|2
249|169|164|146|0|2
249|170|164|148|0|2
249|168|163|149|0|2
249|169|164|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|166|162|157|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
249|169|164|146|0|2
248|165|161|132|24|1
249|169|164|155|0|1
249|168|163|143|0|2
249|169|164|151|0|2
247|169|162|135|0|2
249|167|163|155|0|2
249|169|164|149|0|2
249|169|164|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
250|170|165|149|0|2
248|168|162|162|0|2
249|168|163|158|0|2
247|169|162|163|0|2
249|169|164|146|0|2
249|170|164|158|0|2
249|169|164|149|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|153|0|2
248|169|163|150|0|2
249|170|164|161|0|2
249|168|163|153|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
249|170|164|148|0|2
250|169|165|146|0|2
248|173|165|180|-27|2
248|173|165|180|-27|1
248|170|163|151|0|1
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|171|165|164|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|169|164|143|0|2
249|168|163|151|0|2
249|169|164|151|0|2
249|169|164|155|0|2
249|169|164|155|0|2
249|169|164|155|0|2
249|169|164|155|0|2
250|168|164|158|0|2
250|168|164|158|0|2
250|168|164|158|0|2
250|168|164|158|0|2
250|168|164|158|0|2
250|168|164|158|0|2
249|169|164|149|0|2
248|168|162|155|0|2
249|170|164|153|0|2
249|169|164|156|0|2
250|168|164|161|0|2
250|169|165|146|0|2
248|169|163|143|0|2
248|169|163|143|0|2
248|169|163|143|0|2
248|169|163|143|0|2
250|169|165|143|0|2
248|169|163|149|0|2
247|169|162|150|0|2
